Year,Cause Name,State,State Code,Deaths,Age-adjusted Death Rate
2015,All causes,Florida,FL,191737,662.9
2015,All causes,Georgia,GA,79942,808.1
2015,All causes,Hawaii,HI,11053,588.2
2015,All causes,Idaho,ID,13026,727.8
2015,All causes,Illinois,IL,106872,728.3
2015,All causes,Indiana,IN,62713,833.9
2015,All causes,Iowa,IA,29600,724.6
2015,All causes,Kansas,KS,26664,774.1
2015,All causes,Kentucky,KY,46564,924.7
2015,All causes,Louisiana,LA,43716,874.2
2015,All causes,Maine,ME,14479,783.5
2015,All causes,Maryland,MD,47247,705.7
2015,All causes,Massachusetts,MA,57806,684.8
2015,All causes,Michigan,MI,95140,784.4
2015,All causes,Minnesota,MN,42800,653.8
2015,All causes,Mississippi,MS,31783,963.7
2015,All causes,Missouri,MO,59871,816.9
2015,All causes,Montana,MT,9942,762.7
2015,All causes,Nebraska,NE,16740,739.2
2015,All causes,Nevada,NV,22879,757.2
2015,All causes,New Hampshire,NH,11984,720.6
2015,All causes,New Jersey,NJ,72271,666
2015,All causes,New Mexico,NM,17685,741.5
2015,All causes,New York,NY,153628,644
2015,All causes,North Carolina,NC,89133,789.9
2015,All causes,North Dakota,ND,6223,696.8
2015,All causes,Ohio,OH,118188,828.4
2015,All causes,Oklahoma,OK,39422,904.3
2015,All causes,Oregon,OR,35705,722.3
2015,All causes,Pennsylvania,PA,132598,768.3
2015,All causes,Rhode Island,RI,10163,721.9
2015,All causes,South Carolina,SC,47198,840
2015,All causes,South Dakota,SD,7731,715.4
2015,All causes,Tennessee,TN,66570,886.4
2015,All causes,Texas,TX,189654,745
2015,All causes,Utah,UT,17334,712.1
2015,All causes,Vermont,VT,5919,714.7
2015,All causes,Virginia,VA,65577,721.6
2015,All causes,Washington,WA,54595,687.4
2015,All causes,West Virginia,WV,22752,943.4
2015,All causes,Wisconsin,WI,51264,715.9
2015,All causes,Wyoming,WY,4778,748.3
2015,Alzheimer's disease,Alabama,AL,2282,41.8
2015,Alzheimer's disease,Alaska,AK,68,16.7
2015,Alzheimer's disease,Arizona,AZ,2943,35.8
2015,Alzheimer's disease,Arkansas,AR,1457,41.5
2015,Alzheimer's disease,California,CA,15065,35.7
2015,Alzheimer's disease,Colorado,CO,1612,31.3
2015,Alzheimer's disease,Connecticut,CT,966,19
2015,Alzheimer's disease,Delaware,DE,264,22.6
2015,Alzheimer's disease,District of Columbia,DC,129,19.2
2015,Alzheimer's disease,Florida,FL,7031,21.8
2015,Alzheimer's disease,Georgia,GA,3714,42.4
2015,Alzheimer's disease,Hawaii,HI,422,19.5
2015,Alzheimer's disease,Idaho,ID,552,31.6
2015,Alzheimer's disease,Illinois,IL,3686,24.4
2015,Alzheimer's disease,Indiana,IN,2513,33.1
2015,Alzheimer's disease,Iowa,IA,1339,29.9
2015,Alzheimer's disease,Kansas,KS,865,23.5
2015,Alzheimer's disease,Kentucky,KY,1694,34.9
2015,Alzheimer's disease,Louisiana,LA,2018,42.5
2015,Alzheimer's disease,Maine,ME,544,28.4
2015,Alzheimer's disease,Maryland,MD,1095,16.4
2015,Alzheimer's disease,Massachusetts,MA,1815,20.2
2015,Alzheimer's disease,Michigan,MI,3771,30.1
2015,Alzheimer's disease,Minnesota,MN,1789,26
2015,Alzheimer's disease,Mississippi,MS,1402,44.1
2015,Alzheimer's disease,Missouri,MO,2173,28.7
2015,Alzheimer's disease,Montana,MT,277,20.7
2015,Alzheimer's disease,Nebraska,NE,598,24.8
2015,Alzheimer's disease,Nevada,NV,874,32.9
2015,Alzheimer's disease,New Hampshire,NH,432,25.5
2015,Alzheimer's disease,New Jersey,NJ,2260,19.8
2015,Alzheimer's disease,New Mexico,NM,483,19.9
2015,Alzheimer's disease,New York,NY,3174,12.6
2015,Alzheimer's disease,North Carolina,NC,3803,34.8
2015,Alzheimer's disease,North Dakota,ND,376,36.7
2015,Alzheimer's disease,Ohio,OH,4643,31.1
2015,Alzheimer's disease,Oklahoma,OK,1498,34.7
2015,Alzheimer's disease,Oregon,OR,1652,33
2015,Alzheimer's disease,Pennsylvania,PA,4012,21
2015,Alzheimer's disease,Rhode Island,RI,453,28.8
2015,Alzheimer's disease,South Carolina,SC,2453,46.2
2015,Alzheimer's disease,South Dakota,SD,421,34.8
2015,Alzheimer's disease,Tennessee,TN,3122,43.4
2015,Alzheimer's disease,Texas,TX,8903,38.2
2015,Alzheimer's disease,Utah,UT,906,40.7
2015,Alzheimer's disease,Vermont,VT,298,35.1
2015,Alzheimer's disease,Virginia,VA,2248,25.6
2015,Alzheimer's disease,Washington,WA,3490,44.4
2015,Alzheimer's disease,West Virginia,WV,738,30
2015,Alzheimer's disease,Wisconsin,WI,2087,27.5
2015,Alzheimer's disease,Wyoming,WY,151,24.2
2015,Cancer,Alabama,AL,10354,175.6
2015,Cancer,Alaska,AK,978,159.8
2015,Cancer,Arizona,AZ,11776,141.3
2015,Cancer,Arkansas,AR,6727,185.4
2015,Cancer,California,CA,59629,142.8
2015,Cancer,Colorado,CO,7604,134.4
2015,Cancer,Connecticut,CT,6666,146.2
2015,Cancer,Delaware,DE,2010,165.6
2015,Cancer,District of Columbia,DC,1072,167.5
2015,Cancer,Florida,FL,44027,150.6
2015,Cancer,Georgia,GA,16945,163
2015,Cancer,Hawaii,HI,2462,135.3
2015,Cancer,Idaho,ID,2849,153.6
2015,Cancer,Illinois,IL,24713,167.6
2015,Cancer,Indiana,IN,13511,176.3
2015,Cancer,Iowa,IA,6513,164.1
2015,Cancer,Kansas,KS,5604,164.6
2015,Cancer,Kentucky,KY,10312,195.9
2015,Cancer,Louisiana,LA,9397,180.2
2015,Cancer,Maine,ME,3398,178
2015,Cancer,Maryland,MD,10568,155
2015,Cancer,Massachusetts,MA,12750,152.9
2015,Cancer,Michigan,MI,20732,168
2015,Cancer,Minnesota,MN,9925,153
2015,Cancer,Mississippi,MS,6485,188.4
2015,Cancer,Missouri,MO,12965,173.4
2015,Cancer,Montana,MT,2130,156.9
2015,Cancer,Nebraska,NE,3514,157.8
2015,Cancer,Nevada,NV,5015,157.2
2015,Cancer,New Hampshire,NH,2773,161.3
2015,Cancer,New Jersey,NJ,16270,150.8
2015,Cancer,New Mexico,NM,3591,143.3
2015,Cancer,New York,NY,35089,148.4
2015,Cancer,North Carolina,NC,19322,164.7
2015,Cancer,North Dakota,ND,1320,152.9
2015,Cancer,Ohio,OH,25396,175.1
2015,Cancer,Oklahoma,OK,8280,184.3
2015,Cancer,Oregon,OR,8093,160.2
2015,Cancer,Pennsylvania,PA,28697,167.2
2015,Cancer,Rhode Island,RI,2226,163.1
2015,Cancer,South Carolina,SC,9950,166.6
2015,Cancer,South Dakota,SD,1640,154
2015,Cancer,Tennessee,TN,14214,180.5
2015,Cancer,Texas,TX,39121,149.2
2015,Cancer,Utah,UT,3091,125.2
2015,Cancer,Vermont,VT,1399,165.3
2015,Cancer,Virginia,VA,14947,159.5
2015,Cancer,Washington,WA,12687,156.4
2015,Cancer,West Virginia,WV,4839,190.4
2015,Cancer,Wisconsin,WI,11423,159.3
2015,Cancer,Wyoming,WY,931,139.4
2015,CLRD,Alabama,AL,3279,56.4
2015,CLRD,Alaska,AK,204,37.8
2015,CLRD,Arizona,AZ,3681,43.8
2015,CLRD,Arkansas,AR,2270,62.4
2015,CLRD,California,CA,13621,33.1
2015,CLRD,Colorado,CO,2577,47.8
2015,CLRD,Connecticut,CT,1369,29.7
2015,CLRD,Delaware,DE,510,42.5
2015,CLRD,District of Columbia,DC,147,23.4
2015,CLRD,Florida,FL,11705,38.4
2015,CLRD,Georgia,GA,4607,46.7
2015,CLRD,Hawaii,HI,332,17.3
2015,CLRD,Idaho,ID,843,46.3
2015,CLRD,Illinois,IL,5544,38.2
2015,CLRD,Indiana,IN,4212,55.4
2015,CLRD,Iowa,IA,2011,49.1
2015,CLRD,Kansas,KS,1704,49.7
2015,CLRD,Kentucky,KY,3331,64.3
2015,CLRD,Louisiana,LA,2178,43.2
2015,CLRD,Maine,ME,1025,53.6
2015,CLRD,Maryland,MD,2040,30.7
2015,CLRD,Massachusetts,MA,2784,33
2015,CLRD,Michigan,MI,5848,47.5
2015,CLRD,Minnesota,MN,2351,36.4
2015,CLRD,Mississippi,MS,1924,57.1
2015,CLRD,Missouri,MO,3935,52.8
2015,CLRD,Montana,MT,679,50.2
2015,CLRD,Nebraska,NE,1174,52.2
2015,CLRD,Nevada,NV,1617,54.1
2015,CLRD,New Hampshire,NH,705,41.9
2015,CLRD,New Jersey,NJ,3202,29.6
2015,CLRD,New Mexico,NM,1109,44.7
2015,CLRD,New York,NY,7109,29.9
2015,CLRD,North Carolina,NC,5221,45.5
2015,CLRD,North Dakota,ND,351,40
2015,CLRD,Ohio,OH,7211,49.6
2015,CLRD,Oklahoma,OK,2924,65.8
2015,CLRD,Oregon,OR,2119,42.4
2015,CLRD,Pennsylvania,PA,6664,38.1
2015,CLRD,Rhode Island,RI,510,36.9
2015,CLRD,South Carolina,SC,2908,49.9
2015,CLRD,South Dakota,SD,502,45.3
2015,CLRD,Tennessee,TN,4239,54.9
2015,CLRD,Texas,TX,10231,41.3
2015,CLRD,Utah,UT,811,33.9
2015,CLRD,Vermont,VT,357,42.3
2015,CLRD,Virginia,VA,3370,37.1
2015,CLRD,Washington,WA,3154,39.7
2015,CLRD,West Virginia,WV,1628,64.6
2015,CLRD,Wisconsin,WI,2846,39.3
2015,CLRD,Wyoming,WY,368,57.1
2015,Diabetes,Alabama,AL,1255,21.7
2015,Diabetes,Alaska,AK,142,23.9
2015,Diabetes,Arizona,AZ,2081,25.3
2015,Diabetes,Arkansas,AR,886,24.7
2015,Diabetes,California,CA,8845,21.2
2015,Diabetes,Colorado,CO,887,15.9
2015,Diabetes,Connecticut,CT,653,13.9
2015,Diabetes,Delaware,DE,215,18.1
2015,Diabetes,District of Columbia,DC,162,25.7
2015,Diabetes,Florida,FL,5403,18.6
2015,Diabetes,Georgia,GA,2210,21.4
2015,Diabetes,Hawaii,HI,263,14.5
2015,Diabetes,Idaho,ID,403,22.1
2015,Diabetes,Illinois,IL,2817,19.2
2015,Diabetes,Indiana,IN,2030,26.9
2015,Diabetes,Iowa,IA,1077,26.7
2015,Diabetes,Kansas,KS,684,20.2
2015,Diabetes,Kentucky,KY,1458,28.2
2015,Diabetes,Louisiana,LA,1199,23.5
2015,Diabetes,Maine,ME,407,21.9
2015,Diabetes,Maryland,MD,1243,18.3
2015,Diabetes,Massachusetts,MA,1398,16.7
2015,Diabetes,Michigan,MI,2751,22.5
2015,Diabetes,Minnesota,MN,1221,18.6
2015,Diabetes,Mississippi,MS,1092,32.4
2015,Diabetes,Missouri,MO,1468,19.7
2015,Diabetes,Montana,MT,321,24.5
2015,Diabetes,Nebraska,NE,553,24.8
2015,Diabetes,Nevada,NV,420,13.4
2015,Diabetes,New Hampshire,NH,308,17.9
2015,Diabetes,New Jersey,NJ,1933,17.9
2015,Diabetes,New Mexico,NM,608,24.9
2015,Diabetes,New York,NY,4045,17.1
2015,Diabetes,North Carolina,NC,2746,23.6
2015,Diabetes,North Dakota,ND,195,22.6
2015,Diabetes,Ohio,OH,3645,25.3
2015,Diabetes,Oklahoma,OK,1442,32.4
2015,Diabetes,Oregon,OR,1148,22.9
2015,Diabetes,Pennsylvania,PA,3777,22.1
2015,Diabetes,Rhode Island,RI,276,20.2
2015,Diabetes,South Carolina,SC,1347,23.4
2015,Diabetes,South Dakota,SD,282,26.3
2015,Diabetes,Tennessee,TN,1798,23.4
2015,Diabetes,Texas,TX,5521,21.2
2015,Diabetes,Utah,UT,604,24.6
2015,Diabetes,Vermont,VT,159,19.8
2015,Diabetes,Virginia,VA,2044,21.9
2015,Diabetes,Washington,WA,1811,22.4
2015,Diabetes,West Virginia,WV,784,31.7
2015,Diabetes,Wisconsin,WI,1382,19.4
2015,Diabetes,Wyoming,WY,136,20.8
2015,Heart disease,Alabama,AL,12981,229.7
2015,Heart disease,Alaska,AK,846,154.1
2015,Heart disease,Arizona,AZ,11458,138.8
2015,Heart disease,Arkansas,AR,7938,223.2
2015,Heart disease,California,CA,61289,145.6
2015,Heart disease,Colorado,CO,7009,128.4
2015,Heart disease,Connecticut,CT,7205,147.8
2015,Heart disease,Delaware,DE,1940,165.2
2015,Heart disease,District of Columbia,DC,1217,187.6
2015,Heart disease,Florida,FL,45441,149.8
2015,Heart disease,Georgia,GA,17769,180.2
2015,Heart disease,Hawaii,HI,2605,135.6
2015,Heart disease,Idaho,ID,2825,156.4
2015,Heart disease,Illinois,IL,25652,171.5
2015,Heart disease,Indiana,IN,13948,182.3
2015,Heart disease,Iowa,IA,6813,160.9
2015,Heart disease,Kansas,KS,5624,158.5
2015,Heart disease,Kentucky,KY,10077,197.8
2015,Heart disease,Louisiana,LA,10665,212.1
2015,Heart disease,Maine,ME,3009,157.3
2015,Heart disease,Maryland,MD,11481,169.3
2015,Heart disease,Massachusetts,MA,12130,138.5
2015,Heart disease,Michigan,MI,24794,198.9
2015,Heart disease,Minnesota,MN,7844,116.6
2015,Heart disease,Mississippi,MS,7969,240.5
2015,Heart disease,Missouri,MO,14808,197.9
2015,Heart disease,Montana,MT,2104,155.8
2015,Heart disease,Nebraska,NE,3591,154.5
2015,Heart disease,Nevada,NV,6114,200.9
2015,Heart disease,New Hampshire,NH,2571,149
2015,Heart disease,New Jersey,NJ,18647,166.7
2015,Heart disease,New Mexico,NM,3508,142.4
2015,Heart disease,New York,NY,44450,181.6
2015,Heart disease,North Carolina,NC,18474,162.4
2015,Heart disease,North Dakota,ND,1323,142.4
2015,Heart disease,Ohio,OH,28069,191.7
2015,Heart disease,Oklahoma,OK,10310,234
2015,Heart disease,Oregon,OR,6859,136.1
2015,Heart disease,Pennsylvania,PA,32042,177.8
2015,Heart disease,Rhode Island,RI,2371,160.4
2015,Heart disease,South Carolina,SC,10092,177.8
2015,Heart disease,South Dakota,SD,1711,150.9
2015,Heart disease,Tennessee,TN,15730,207.3
2015,Heart disease,Texas,TX,43298,171.6
2015,Heart disease,Utah,UT,3598,152.9
2015,Heart disease,Vermont,VT,1311,152.5
2015,Heart disease,Virginia,VA,14077,154.2
2015,Heart disease,Washington,WA,11025,137.6
2015,Heart disease,West Virginia,WV,4727,191.3
2015,Heart disease,Wisconsin,WI,11473,156
2015,Heart disease,Wyoming,WY,1030,159.4
2015,Influenza and pneumonia,Alabama,AL,1097,19.5
2015,Influenza and pneumonia,Alaska,AK,41,8.4
2015,Influenza and pneumonia,Arizona,AZ,775,9.5
2015,Influenza and pneumonia,Arkansas,AR,700,20
2015,Influenza and pneumonia,California,CA,6188,14.8
2015,Influenza and pneumonia,Colorado,CO,659,12.3
2015,Influenza and pneumonia,Connecticut,CT,667,13.6
2015,Influenza and pneumonia,Delaware,DE,189,16.1
2015,Influenza and pneumonia,District of Columbia,DC,104,16.2
2015,Influenza and pneumonia,Florida,FL,2676,8.9
2015,Influenza and pneumonia,Georgia,GA,1467,15.5
2015,Influenza and pneumonia,Hawaii,HI,557,27.4
2015,Influenza and pneumonia,Idaho,ID,218,12.4
2015,Influenza and pneumonia,Illinois,IL,2343,15.7
2015,Influenza and pneumonia,Indiana,IN,1044,13.9
2015,Influenza and pneumonia,Iowa,IA,618,14.2
2015,Influenza and pneumonia,Kansas,KS,682,18.9
2015,Influenza and pneumonia,Kentucky,KY,967,19.3
2015,Influenza and pneumonia,Louisiana,LA,753,15.3
2015,Influenza and pneumonia,Maine,ME,333,17.6
2015,Influenza and pneumonia,Maryland,MD,1176,17.7
2015,Influenza and pneumonia,Massachusetts,MA,1512,17.1
2015,Influenza and pneumonia,Michigan,MI,1894,15.2
2015,Influenza and pneumonia,Minnesota,MN,738,10.9
2015,Influenza and pneumonia,Mississippi,MS,791,24
2015,Influenza and pneumonia,Missouri,MO,1337,17.9
2015,Influenza and pneumonia,Montana,MT,183,13.7
2015,Influenza and pneumonia,Nebraska,NE,397,16.9
2015,Influenza and pneumonia,Nevada,NV,630,21.3
2015,Influenza and pneumonia,New Hampshire,NH,275,16.1
2015,Influenza and pneumonia,New Jersey,NJ,1402,12.5
2015,Influenza and pneumonia,New Mexico,NM,322,13.6
2015,Influenza and pneumonia,New York,NY,4881,20
2015,Influenza and pneumonia,North Carolina,NC,2115,18.7
2015,Influenza and pneumonia,North Dakota,ND,172,17.7
2015,Influenza and pneumonia,Ohio,OH,2445,16.6
2015,Influenza and pneumonia,Oklahoma,OK,717,16.5
2015,Influenza and pneumonia,Oregon,OR,453,9
2015,Influenza and pneumonia,Pennsylvania,PA,2899,15.9
2015,Influenza and pneumonia,Rhode Island,RI,246,16.2
2015,Influenza and pneumonia,South Carolina,SC,848,15.3
2015,Influenza and pneumonia,South Dakota,SD,213,18.2
2015,Influenza and pneumonia,Tennessee,TN,1723,23.3
2015,Influenza and pneumonia,Texas,TX,3214,13
2015,Influenza and pneumonia,Utah,UT,372,15.7
2015,Influenza and pneumonia,Vermont,VT,85,10
2015,Influenza and pneumonia,Virginia,VA,1416,15.7
2015,Influenza and pneumonia,Washington,WA,851,10.7
2015,Influenza and pneumonia,West Virginia,WV,526,21.2
2015,Influenza and pneumonia,Wisconsin,WI,1052,14.2
2015,Influenza and pneumonia,Wyoming,WY,99,16
2015,Kidney disease,Alabama,AL,1040,18.4
2015,Kidney disease,Alaska,AK,50,10
2015,Kidney disease,Arizona,AZ,458,5.5
2015,Kidney disease,Arkansas,AR,707,19.8
2015,Kidney disease,California,CA,3557,8.6
2015,Kidney disease,Colorado,CO,458,8.5
2015,Kidney disease,Connecticut,CT,584,12.1
2015,Kidney disease,Delaware,DE,174,14.5
2015,Kidney disease,District of Columbia,DC,65,9.9
2015,Kidney disease,Florida,FL,3203,10.8
2015,Kidney disease,Georgia,GA,1881,19.2
2015,Kidney disease,Hawaii,HI,202,10.8
2015,Kidney disease,Idaho,ID,154,8.7
2015,Kidney disease,Illinois,IL,2543,17.3
2015,Kidney disease,Indiana,IN,1450,18.9
2015,Kidney disease,Iowa,IA,336,8
2015,Kidney disease,Kansas,KS,582,16.8
2015,Kidney disease,Kentucky,KY,998,19.7
2015,Kidney disease,Louisiana,LA,1160,23.2
2015,Kidney disease,Maine,ME,211,11.4
2015,Kidney disease,Maryland,MD,834,12.3
2015,Kidney disease,Massachusetts,MA,1228,14.3
2015,Kidney disease,Michigan,MI,1921,15.6
2015,Kidney disease,Minnesota,MN,639,9.7
2015,Kidney disease,Mississippi,MS,731,22
2015,Kidney disease,Missouri,MO,1483,19.9
2015,Kidney disease,Montana,MT,121,9.3
2015,Kidney disease,Nebraska,NE,264,11.2
2015,Kidney disease,Nevada,NV,316,10.5
2015,Kidney disease,New Hampshire,NH,194,11.4
2015,Kidney disease,New Jersey,NJ,1582,14.4
2015,Kidney disease,New Mexico,NM,316,12.9
2015,Kidney disease,New York,NY,2245,9.3
2015,Kidney disease,North Carolina,NC,1821,16
2015,Kidney disease,North Dakota,ND,118,12.5
2015,Kidney disease,Ohio,OH,2100,14.5
2015,Kidney disease,Oklahoma,OK,616,14.2
2015,Kidney disease,Oregon,OR,409,8.2
2015,Kidney disease,Pennsylvania,PA,3021,16.9
2015,Kidney disease,Rhode Island,RI,142,9.8
2015,Kidney disease,South Carolina,SC,886,15.5
2015,Kidney disease,South Dakota,SD,79,7.4
2015,Kidney disease,Tennessee,TN,1090,14.4
2015,Kidney disease,Texas,TX,4052,16.1
2015,Kidney disease,Utah,UT,363,15.6
2015,Kidney disease,Vermont,VT,39,4.5
2015,Kidney disease,Virginia,VA,1470,16.1
2015,Kidney disease,Washington,WA,474,5.9
2015,Kidney disease,West Virginia,WV,510,20.4
2015,Kidney disease,Wisconsin,WI,996,13.7
2015,Kidney disease,Wyoming,WY,86,13.3
2015,Stroke,Alabama,AL,2937,52.2
2015,Stroke,Alaska,AK,182,36.8
2015,Stroke,Arizona,AZ,2522,30.7
2015,Stroke,Arkansas,AR,1653,46.8
2015,Stroke,California,CA,15065,36.2
2015,Stroke,Colorado,CO,1856,34.9
2015,Stroke,Connecticut,CT,1388,28.5
2015,Stroke,Delaware,DE,466,39.4
2015,Stroke,District of Columbia,DC,242,38.3
2015,Stroke,Florida,FL,11433,37.1
2015,Stroke,Georgia,GA,4335,45.3
2015,Stroke,Hawaii,HI,735,38.2
2015,Stroke,Idaho,ID,641,36.3
2015,Stroke,Illinois,IL,5709,38.4
2015,Stroke,Indiana,IN,2959,39.1
2015,Stroke,Iowa,IA,1418,33.2
2015,Stroke,Kansas,KS,1364,38.6
2015,Stroke,Kentucky,KY,2050,40.8
2015,Stroke,Louisiana,LA,2280,46
2015,Stroke,Maine,ME,616,32.6
2015,Stroke,Maryland,MD,2540,37.8
2015,Stroke,Massachusetts,MA,2475,28.4
2015,Stroke,Michigan,MI,4666,37.6
2015,Stroke,Minnesota,MN,2238,33.5
2015,Stroke,Mississippi,MS,1734,52.6
2015,Stroke,Missouri,MO,3037,40.8
2015,Stroke,Montana,MT,458,33.8
2015,Stroke,Nebraska,NE,776,33.4
2015,Stroke,Nevada,NV,1078,37
2015,Stroke,New Hampshire,NH,457,26.9
2015,Stroke,New Jersey,NJ,3413,31.1
2015,Stroke,New Mexico,NM,786,32.5
2015,Stroke,New York,NY,6292,26
2015,Stroke,North Carolina,NC,5033,44.7
2015,Stroke,North Dakota,ND,308,33.4
2015,Stroke,Ohio,OH,5945,40.7
2015,Stroke,Oklahoma,OK,1881,43
2015,Stroke,Oregon,OR,1873,37.5
2015,Stroke,Pennsylvania,PA,6987,38.8
2015,Stroke,Rhode Island,RI,394,27.1
2015,Stroke,South Carolina,SC,2600,46.7
2015,Stroke,South Dakota,SD,383,33.2
2015,Stroke,Tennessee,TN,3447,46
2015,Stroke,Texas,TX,10485,42.7
2015,Stroke,Utah,UT,888,38.4
2015,Stroke,Vermont,VT,307,36.4
2015,Stroke,Virginia,VA,3393,38
2015,Stroke,Washington,WA,2703,34.2
2015,Stroke,West Virginia,WV,1079,43.8
2015,Stroke,Wisconsin,WI,2618,35.6
2015,Stroke,Wyoming,WY,198,31.4
2015,Suicide,Alabama,AL,750,14.9
2015,Suicide,Alaska,AK,201,26.9
2015,Suicide,Arizona,AZ,1276,18.2
2015,Suicide,Arkansas,AR,577,19.1
2015,Suicide,California,CA,4167,10.3
2015,Suicide,Colorado,CO,1093,19.5
2015,Suicide,Connecticut,CT,384,9.9
2015,Suicide,Delaware,DE,122,12.6
2015,Suicide,District of Columbia,DC,34,4.9
2015,Suicide,Florida,FL,3205,14.4
2015,Suicide,Georgia,GA,1317,12.7
2015,Suicide,Hawaii,HI,201,13.5
2015,Suicide,Idaho,ID,359,22.1
2015,Suicide,Illinois,IL,1363,10.3
2015,Suicide,Indiana,IN,960,14.4
2015,Suicide,Iowa,IA,433,13.9
2015,Suicide,Kansas,KS,477,16.3
2015,Suicide,Kentucky,KY,776,17.1
2015,Suicide,Louisiana,LA,722,15.2
2015,Suicide,Maine,ME,235,16
2015,Suicide,Maryland,MD,553,8.8
2015,Suicide,Massachusetts,MA,642,8.9
2015,Suicide,Michigan,MI,1410,13.8
2015,Suicide,Minnesota,MN,730,13.2
2015,Suicide,Mississippi,MS,431,14
2015,Suicide,Missouri,MO,1052,17.1
2015,Suicide,Montana,MT,272,25.3
2015,Suicide,Nebraska,NE,223,11.7
2015,Suicide,Nevada,NV,558,18.4
2015,Suicide,New Hampshire,NH,228,16.5
2015,Suicide,New Jersey,NJ,789,8.3
2015,Suicide,New Mexico,NM,500,23.7
2015,Suicide,New York,NY,1652,7.8
2015,Suicide,North Carolina,NC,1406,13.4
2015,Suicide,North Dakota,ND,124,17.5
2015,Suicide,Ohio,OH,1650,13.9
2015,Suicide,Oklahoma,OK,790,20.3
2015,Suicide,Oregon,OR,762,17.8
2015,Suicide,Pennsylvania,PA,1894,14
2015,Suicide,Rhode Island,RI,127,11.2
2015,Suicide,South Carolina,SC,742,14.8
2015,Suicide,South Dakota,SD,173,20.4
2015,Suicide,Tennessee,TN,1068,15.7
2015,Suicide,Texas,TX,3403,12.5
2015,Suicide,Utah,UT,630,22.4
2015,Suicide,Vermont,VT,103,14.8
2015,Suicide,Virginia,VA,1118,12.7
2015,Suicide,Washington,WA,1137,15.4
2015,Suicide,West Virginia,WV,340,17.4
2015,Suicide,Wisconsin,WI,877,14.7
2015,Suicide,Wyoming,WY,157,28
2015,Unintentional injuries,Alabama,AL,2552,50.9
2015,Unintentional injuries,Alaska,AK,388,57.9
2015,Unintentional injuries,Arizona,AZ,3539,49.2
2015,Unintentional injuries,Arkansas,AR,1538,49.6
2015,Unintentional injuries,California,CA,12544,30.6
2015,Unintentional injuries,Colorado,CO,2725,49.7
2015,Unintentional injuries,Connecticut,CT,1799,44.8
2015,Unintentional injuries,Delaware,DE,449,46
2015,Unintentional injuries,District of Columbia,DC,265,40.2
2015,Unintentional injuries,Florida,FL,10578,46.2
2015,Unintentional injuries,Georgia,GA,4344,43.2
2015,Unintentional injuries,Hawaii,HI,536,32.2
2015,Unintentional injuries,Idaho,ID,746,44.7
2015,Unintentional injuries,Illinois,IL,4850,35.8
2015,Unintentional injuries,Indiana,IN,3258,47.7
2015,Unintentional injuries,Iowa,IA,1537,42.1
2015,Unintentional injuries,Kansas,KS,1475,47.2
2015,Unintentional injuries,Kentucky,KY,2962,66
2015,Unintentional injuries,Louisiana,LA,2578,54.7
